,text,label_category
2159,"My co-workers had to wait almost an hour for delivery , only to discover that what they got was not what they ordered .","[0, 1, 0, 0, 0, 0]"
2160,"However , their popularity has yet to slow down , and I still find myself drawn to their ambiance and delectable reputation .","[1, 0, 0, 0, 0, 1]"
2161,"Spice is sleek , modern and cool with a menu that will not hurt your wallet .","[1, 0, 1, 0, 0, 0]"
2162,"An excellent alternative to fast food joints and ordering in but , the food was slightly disappointing .","[0, 0, 0, 1, 0, 1]"
2163,"The Pad thai , lad nar and various other dishes all look good on paper but , I 've had better thai food in less asthetically pleasing places .","[0, 0, 0, 1, 0, 0]"
2164,"Ok , for all of us growing up in the Village of NYC , we have spoiled by a plethora of restaurants , most of which stay open very late .","[0, 0, 0, 0, 0, 1]"
2165,"I will have to say , this Bengali Fast Food joint is clearly my favorite .","[0, 0, 0, 0, 0, 1]"
2166,"The bread is the soft paratha bread ( unlike the plain bread they use in Calcutta ) , and the stuffing is tandoori styled and very flavorful .","[0, 0, 0, 1, 0, 0]"
2167,This is the pinnacle of Indian Fast Food ( all fast foods in my opin i o n ) .,"[0, 0, 0, 1, 0, 0]"
2168,"The place does get crowded , so I recommend going between 4-5 PM .","[0, 0, 0, 0, 0, 1]"
2169,"For all of you new to Indian food , try the Paneer Roll , it is a piece of heaven .","[0, 0, 0, 1, 0, 0]"
2170,"I like Mamoun 's food as well , but side by side , Kati Rolls just produce tastier food hands down .","[0, 0, 0, 1, 0, 0]"
2171,"I live nearby and when they first opened , I ate there a lot .","[0, 0, 0, 0, 0, 1]"
2172,"It 's true , this place is not cheap .","[0, 0, 1, 0, 0, 0]"
2173,"I need at least three rolls to be full , and that 's at least $ 14.00 !","[0, 0, 1, 0, 0, 0]"
2174,"They are tasty , but I suggest only eating one with meat because they tend not to mesh that well with the average American digestive system .","[0, 0, 0, 1, 0, 0]"
2175,"This place does n't compare with Mamoun 's in terms of price , freshness , value , and consisent quality , but that 's just my opinion .","[0, 0, 1, 1, 0, 0]"
2176,"As a long-time patron of Mamoun 's , I always figured that I had found the best late night food spot in the city .","[0, 0, 0, 0, 0, 1]"
2177,"However , it just so happens that there 's an even more amazing place just down the street .","[0, 0, 0, 0, 0, 1]"
2178,"Kati Roll serves numerous fillings ( tandoori chicken , paneer , etc . ) wrapped in piping hot parathas .","[0, 0, 0, 1, 0, 0]"
2179,The parathas and kebabs are made when ordered ensuring a level of freshness that is unsurpassed .,"[0, 0, 0, 1, 0, 0]"
2180,The main downside to the place is the nazi-like guy running it who constantly complains about the noise level .,"[0, 1, 0, 0, 0, 0]"
2181,There is also very limited seating and there can be a substantial wait in getting food at peak times .,"[1, 0, 0, 0, 0, 0]"
2182,This is an amazing place to try some roti rolls .,"[0, 0, 0, 1, 0, 0]"
2183,I really recommend the very simple Unda ( Egg ) rolls .,"[0, 0, 0, 1, 0, 0]"
2184,"Delicate spices , onions , eggs and a kick-ass roti .","[0, 0, 0, 1, 0, 0]"
2185,Amazing !,"[0, 0, 0, 0, 0, 1]"
2186,i actually feel like i should keep it a secret .,"[0, 0, 0, 0, 0, 1]"
2187,This is a wonderful place on all stand points especially value ofr money .,"[0, 0, 1, 0, 0, 0]"
2188,An excellent service,"[0, 1, 0, 0, 0, 0]"
2189,I am a die hard peep lover .,"[0, 0, 0, 0, 0, 1]"
2190,I have taken practically every guest that has come to visit me in NY and hooked a few New Yorkers onto Peep as well .,"[0, 0, 0, 0, 0, 1]"
2191,The secret is the lunch menu which offers a complimentary appetizer with every entree ordered .,"[0, 0, 0, 1, 0, 0]"
2192,The bill is approximately $ 25 for 2 at lunch without drinks .,"[0, 0, 1, 0, 0, 0]"
2193,This is the best thing in Soho .,"[0, 0, 0, 0, 0, 1]"
2194,Not pretentious and very economical .,"[1, 0, 1, 0, 0, 0]"
2195,I had the Pad Thai and the noodles were sticky .,"[0, 0, 0, 1, 0, 0]"
2196,The Waitstaff were very nice and suggested swordfish for my husband he enjoyed his meal .,"[0, 1, 0, 1, 0, 0]"
2197,We had the pot-stickers which were great and a tempura dish that was great .,"[0, 0, 0, 1, 0, 0]"
2198,The prices were fantastic .,"[0, 0, 1, 0, 0, 0]"
2199,"The seating was if they were trying to get the maximum amount of people into the restaurant , so be nice to your neighbor when you dine here .","[1, 0, 0, 0, 0, 0]"
2200,"My husband said the portions were very small , but if my main course was good to eat the portion would 've been fine for me .","[0, 0, 0, 1, 0, 0]"
2201,I love the atmorphere @ peep !,"[1, 0, 0, 0, 0, 0]"
2202,"The staff is very kind and well trained , they 're fast , they are always prompt to jump behind the bar and fix drinks , they know details of every item in the menu and make excelent recomendations .","[0, 1, 0, 0, 0, 0]"
2203,My first time there I happened not to like the Crab Croquette apt that i ordered and they were happy to change it for me without making no big deal .,"[0, 1, 0, 0, 0, 0]"
2204,"And the staff is also young , energeic and hot ! ! ! !","[0, 1, 0, 0, 0, 0]"
2205,"It 's the perfect restaurant for NY life style , it got cool design , awsome drinks and food and lot 's of good looking people eating and hanging at the pink bar ...","[1, 0, 0, 1, 0, 0]"
2206,I got enough reasons to keep coming back ! ! !,"[0, 0, 0, 0, 0, 1]"
2207,OU MUST TRY THIS RESTAURANT .,"[0, 0, 0, 0, 0, 1]"
2208,IT IS WHAT MODERN CUISINE IS ALL ABOUT .,"[0, 0, 0, 0, 0, 1]"
2209,THE FOOD IS CREATIVE ( W ASIAN FLARE ) AND BEAUTIFULLY ARRANGED .,"[0, 0, 0, 1, 0, 0]"
2210,"THR AT MOSHPHERE IS COMPACT , MODERN , YET COZY .","[1, 0, 0, 0, 0, 0]"
2211,IT IS DEFINITELY SPECIAL AND AFFORDABLE.,"[0, 0, 1, 0, 0, 0]"
2212,PERFECT FOR DATES !,"[1, 0, 0, 0, 0, 0]"
2213,I have walked by this place for eons and finally went thanks to a girls ' night .,"[0, 0, 0, 0, 1, 0]"
2214,"Great wine , great food .","[0, 0, 0, 1, 0, 0]"
2215,"I do n't like Indian food too much and this was del icious , however you want to factor that into the equation .","[0, 0, 0, 1, 0, 0]"
2216,"A glass of Leaping Lizard , a glass of prosecco , and the mussels had everything happy .","[0, 0, 0, 1, 0, 0]"
2217,"Granted we were just the girls , but this would also be a great date spot b the ambiance is chic and bustling yet you can also hear the conversation at your own table rather than a loud din or worse , someone else 's conversation .","[1, 0, 0, 0, 0, 0]"
2218,"The only weird thing was if we got a bottle , the waitress would have simply multiplied the glass price X4 , which makes no sense whatsoever .","[0, 0, 1, 0, 0, 0]"
2219,If you go here - your focus should be the Tamarind Margaritas .,"[0, 0, 0, 1, 0, 0]"
2220,They are amazing !,"[0, 0, 0, 0, 0, 1]"
2221,The food is alright - some stuff is good - some is not ( like the steak dish which tends to be dry ) .,"[0, 0, 0, 1, 0, 0]"
2222,And I say snacking because it really is not set up to be a proper dinner .,"[1, 0, 0, 0, 0, 0]"
2223,Just stick with the small dishes !,"[0, 0, 0, 1, 0, 0]"
2224,We visited Bread Bar during January restaurant week and were so pleased with the menu selections and service .,"[0, 0, 0, 1, 0, 0]"
2225,"Food quality was excellent , service was good ( could be a little more attentive . ) Portions were moderate ...enough .","[0, 1, 0, 1, 0, 0]"
2226,"Especially liked chicken tikka and the naan , and the dals .","[0, 0, 0, 1, 0, 0]"
2227,Could be pricey without a prix fixe meal .,"[0, 0, 1, 0, 0, 0]"
2228,"Based on a visit a month ago , I returned the week before Christmas and was hugely disappointed .","[0, 0, 0, 0, 1, 0]"
2229,"The menu changed , portions were even smaller than before , a lentil dish was salty beyond edibility , a basmati rice dish lacked flavor .","[0, 0, 0, 1, 0, 0]"
2230,"The noise level was unbearable , conversation impossible .","[1, 0, 0, 0, 0, 0]"
2231,You can get an excellent meal at most of the many Indian restaurants on nearby Lexington Avenue for the cost of one the dainty dishes here .,"[0, 0, 1, 0, 0, 0]"
2232,"On a recent Saturday night , I was with a group of 5 at the Bread Bar .","[0, 0, 0, 0, 1, 0]"
2233,"We ordered a number of appetizers , mostly chutneys and naan , and they were all enjoyable ( the tomato chutney was amazing ) aside from one thing .....by the time we were about to finish one dish , the next would be layed out on our table .","[0, 0, 0, 1, 0, 0]"
2234,"Aside from the rushed service , we were very impressed with the food and the drinks .","[0, 1, 0, 1, 0, 0]"
2235,"The chicken and steak were seasoned and cooked to perfection , and the lamb sandwhich is great for heartier appetites .","[0, 0, 0, 1, 0, 0]"
2236,Overall a worthwhile experience .,"[0, 0, 0, 0, 0, 1]"
2237,Tuk Tuk is my second favorite neighborhood Thai place ( the first being Joya ) .,"[0, 0, 0, 0, 0, 1]"
2238,"This place , however , has a lot less pretension than Joya and the Thai food is still above-average .","[1, 0, 0, 1, 0, 0]"
2239,"You rarely have to wait for a seat and the currys ( masaman , green , red ) are full of flavor and come super spicy if you ask for it .","[0, 0, 0, 1, 0, 0]"
2240,"The Pad Thai is excellent here , as well .","[0, 0, 0, 1, 0, 0]"
2241,I 've never been disappointed .,"[0, 0, 0, 0, 0, 1]"
2242,"While the menu is n't especially groundbreaking , everything I 've tried so far has been well-executed and tasty .","[0, 0, 0, 1, 0, 0]"
2243,Service has always been friendly and efficient .,"[0, 1, 0, 0, 0, 0]"
2244,"The space is a bit too small for live music , so on jazz nights , it can be loud and cramped .","[1, 0, 0, 0, 0, 0]"
2245,"Also , the place is popular with families , so if you 're bothered by children running loose like wild animals , come later at night to avoid them .","[1, 0, 0, 0, 0, 0]"
2246,"I 'm Thai and live in Queens , NY. Every Thai people here knows you can find good Thai restaurants everywhere in Queens .","[0, 0, 0, 0, 0, 1]"
2247,Tuk Tuk is one of the rare choices for me to go in Brooklyn .,"[0, 0, 0, 0, 0, 1]"
2248,The food is great and authentic .,"[0, 0, 0, 1, 0, 0]"
2249,Love the Jazz bands on Fri and Sat .,"[1, 0, 0, 0, 0, 0]"
2250,this place ... we stumbled upon it on labor day weekend .,"[0, 0, 0, 0, 1, 0]"
2251,"whoever the jazz duo was , they were on POINT .","[1, 0, 0, 0, 0, 0]"
2252,even the wine by the glass was good .,"[0, 0, 0, 1, 0, 0]"
2253,"its a little out of the way if you do n't live in the neighborhood , but definitely worth the trip from wherever you are .","[0, 0, 0, 0, 0, 1]"
2254,"The New York Times has reviewed this place three times already , you know it 's going to be good .","[0, 0, 0, 0, 0, 1]"
2255,"This is the only Thai place I go too in NYC , it 's wonderful , and live relaxed Jazz on certain nights .","[1, 0, 0, 0, 0, 0]"
2256,"Authentic food and they have REAL service , not just the rush you get sometimes when they try to push you out the door .","[0, 1, 0, 1, 0, 0]"
2257,Live relaxed Jazz just tops it off ; ] Enjoy .,"[1, 0, 0, 0, 0, 0]"
2258,this place is amazingly bad .,"[0, 0, 0, 0, 0, 1]"
2259,like saying her bread comes from a special bakery when we have seen her buying it dowtown manhathan .,"[0, 0, 0, 1, 0, 0]"
2260,"Well , their deliveries take for ever and the food is usually cold .","[0, 1, 0, 1, 0, 0]"
2261,i dont how this place is still running .,"[0, 0, 0, 0, 0, 1]"
2262,"Unless you are eating in the Pizzeria side of this place , and are not in a rush , this place is a bad idea .","[0, 0, 0, 0, 0, 1]"
2263,Deliveries often take up to an hour and the prices are higher than most other pizzerias in the area .,"[0, 1, 1, 0, 0, 0]"
2264,And despite Gabriella 's claim that she uses only the finest ingredients ; the Grand Dame has been seen purchasing cases of Kraft string cheeze at Cosco .,"[0, 0, 0, 1, 0, 0]"
2265,"As for the bar , this is another bad idea .","[0, 0, 0, 1, 0, 0]"
2266,"The seating is cramped ; the drinks exceptionally pricey and watered down , and there is only ONE unisex bathroom ( YUCK! ! ! ) .","[1, 0, 1, 0, 0, 0]"
2267,Your money could easily be better spent elsewhere ( Anywhere ) .,"[0, 0, 0, 0, 0, 1]"
2268,I love this cozy around the way Rest .,"[0, 0, 0, 0, 0, 1]"
2269,Where Gabriela personaly greets you and recommends you what to eat .,"[0, 1, 0, 0, 0, 0]"
2270,A one women show !,"[0, 0, 0, 0, 0, 1]"
2271,despite the untasteful previous review ...,"[0, 0, 0, 0, 0, 1]"
2272,"It is about FOOD and Ambiance , and imagine how dreadful it will be it we only had to listen to an idle engine .","[1, 0, 0, 1, 0, 0]"
2273,"The food is mostly made from scratch , fresh and well prepared .","[0, 0, 0, 1, 0, 0]"
2274,The bar has various selections and the mixed drink special is a catcher ! 2 for 1 's .,"[0, 0, 0, 1, 0, 0]"
2275,Gotta love it ... ! I am having my husband 's birthday party there .... SO GET READY FOR THE LOUDNESS ! ! ! ! BORING NEIGHBORS !,"[0, 0, 0, 0, 1, 0]"
2276,I do n't know who they think they are but they have no respect for the residents of the neighborhood ever since they opened their cabaret next door and blasts loud music till three in the morning every weekend during the summer .,"[0, 0, 0, 0, 0, 1]"
2277,I for one will never patronize them again .,"[0, 0, 0, 0, 0, 1]"
2278,"Little Tonino 's is just awesome , our favorite delivery place in Kennsington , honestly the best Gnochi I have ever had !","[0, 0, 0, 1, 0, 0]"
2279,It 's called Gnochi alla nona and is found under Chef Specials .,"[0, 0, 0, 1, 0, 0]"
2280,"Pizza and garlic knots are great as well , I order from them quite often and the delivery is always super quick !","[0, 1, 0, 1, 0, 0]"
2281,"Everyone I have spoken too there is super friendly , help ful , and willing to the extra mile for a customer .","[0, 1, 0, 0, 0, 0]"
2282,Once they ran out of Gnochi and made it for me from scratch !,"[0, 0, 0, 0, 1, 0]"
2283,Highly Highly Highly recommended !,"[0, 0, 0, 0, 0, 1]"
2284,"I finally got a chance to experience the quality of good food ,no great food that everyone should try ,after getting off at Fort Hamilton exit everyday of my life always saying i am going to try that pizzeria with the adorable kid in on the sign i am astonished at the superb and taste of just about everything i have tried so far that 's # 1 Pizza,chicken cutlet parm and my favorite chicken Marsala no one can seem to get it correctly but this place seemed to perfect its kinda surreal highly ,highly ,highly recomennded ....","[0, 0, 0, 1, 0, 0]"
2285,After dealing with subpar pizza all over the Kensington neighborhood - I 've found little toni nos .,"[0, 0, 0, 0, 0, 1]"
2286,I could n't reccommend their Godmother pizza any higher .,"[0, 0, 0, 1, 0, 0]"
2287,"Service is friendly , prices are good - delivery time was a little slow , but for the way this pizza tastes , I 'm willing to overlook it .","[0, 1, 1, 0, 0, 0]"
2288,Worth making the trip down to Kensington for ...really !,"[0, 0, 0, 0, 0, 1]"
2289,"Tonino 's took over from the adorable but empty Brooklyn Egg Cream Co. countertop corner joint and , at first , we were sad .","[0, 0, 0, 0, 0, 1]"
2290,But they 've done a really nice job of offering all the typical pizzeria faves plus some terrific specials like the Godmother pizza ( a sort of traditional flat pizza with an olive oil-brushed crust and less tomato sauce than usua l ) .,"[0, 0, 0, 1, 0, 0]"
2291,Obviously run by folks who know a pie .,"[0, 1, 0, 0, 0, 0]"
2292,This place is greatly welcome in the desolate little strip between the Prospect Expressway and Greenwood Cemetery - a wasteland we like to call The Sliv.,"[0, 0, 0, 0, 0, 1]"
2293,Always my fav place for a quick coffee ( $ 2.50 ! ! ) they now have an off-menu b OATMEAL TO DIE FOR !,"[0, 0, 1, 1, 0, 0]"
2294,"I work near-by , and they have the BEST oatmeal in the neighborhood - not a packaged or quick-cooked item .","[0, 0, 0, 1, 0, 0]"
2295,"They treat me like family , morning and night .","[0, 1, 0, 0, 0, 0]"
2296,I 've had my wife meet me after work for dinner a couple of times ; she loves this place too .,"[0, 0, 0, 0, 1, 0]"
