,text,label_category
2139,It's extremely light weight and slim because of the lack of an optical drive (who uses those anymore anyways) so it easily fits into any college students bag.,"[0, 1, 0, 1, 0, 0, 0, 0, 0]"
2140,I would recommend this to anyone who doesn't need much out of a computer.,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
2141,Bought a spare one for college and one for my mom :D,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2142,Happy shopping guys,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2143,I am very happy with this computer.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2144,"It is exactly what I expected, and the price is excellent!","[0, 0, 0, 0, 1, 0, 0, 1, 0]"
2145,"You are getting what you pay for and in my opinion, it is worth more.","[0, 0, 0, 0, 1, 0, 0, 1, 0]"
2146,Been using it for about 4 hours now and it seems plenty fast and does everything I need it to do.,"[0, 0, 1, 0, 0, 0, 0, 1, 0]"
2147,Its a very basic laptop.,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
2148,"I thought it would have a CD-rom drive, but there isnt one.","[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2149,Also wish it had a port to plug an internet cord into it because sometimes my wifi router likes to not work.,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
2150,But for the price its good.,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
2151,Other than the slow CPU it works great for everyday use.,"[0, 0, 1, 0, 0, 0, 0, 0, 1]"
2152,Heavy gaming is definitely not it's strong point.,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
2153,The cover is a soft rubber texture without the friction.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2154,Slick design and looks great.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2155,"The machine is easy to use, has the power it needs for personal use and some light professional work.","[0, 0, 0, 0, 0, 0, 1, 0, 1]"
2156,"It could be lighter, but couldn't everything.","[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2157,The battery seems adequate for most uses ~ 4.5 hour use/charge.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2158,Screen is clear and bright.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2159,Glad it has the DVD drive.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2160,Perfectly adequate.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2161,Great PC.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2162,"The i7 is incredibly fast, the RAM makes it proper for several games (not on maximum quality).","[0, 1, 1, 0, 0, 0, 0, 0, 1]"
2163,Great sound quality too.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2164,Nice laptop.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2165,"I use it for school, its quick and has everything I need on it.","[0, 0, 1, 0, 0, 0, 0, 1, 0]"
2166,Good battery life as well.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2167,Wifi card not working right out of the box.,"[1, 0, 1, 0, 0, 1, 0, 0, 0]"
2168,Dealing with HP support is a ridiculous and painful experience.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2169,"I have spent more than 2.5 hours on the phone with them (over 4 different calls), only to get no where.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2170,"Now I'm looking into the return process, which I'm sure will just be loads of fun, if my prior experience is any indication.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2171,"Seriously, save yourself the hassle and purchase from a different company.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2172,"Used to love HP products, but this has soured me on the whole company.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2173,By far the best laptop I've ever had.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2174,"Its fast, powerful, screen display is top notch and the battery life is excellent for a laptop of this size.","[0, 1, 1, 0, 0, 1, 0, 0, 0]"
2175,"My only concern is that since the battery is not external, I will not be able to change it out once it starts not to hold a good charge over a length of time.","[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2176,I wonder if thats just Apples way of saying its time to get the newest and greatest laptop 3-4 years from now lol.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2177,The product is average and works well.,"[0, 0, 1, 0, 0, 0, 0, 1, 0]"
2178,Works at a decent speed.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2179,The mouse pad however is very loud which is why i gave it four stars.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2180,I had a great experience purchasing my Dell Inspiron i3531-1200BK 15.6-Inch Laptop.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2181,"I was very impressed by the sellers speedy two-day delivery, which was free!","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2182,"My laptop was easy to set-up, and I've had no problems to date.","[0, 0, 0, 0, 0, 0, 1, 1, 0]"
2183,Thank you!,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2184,Did not disappoint me at all.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2185,Lenovo is the best laptop.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2186,Built in mike is really poor and unusable for Skype or any other purpose.,"[0, 0, 0, 0, 0, 1, 1, 0, 0]"
2187,And the only microphone input is for a combo Mike/Speaker plug.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2188,So to communicate I need to wear ear plugs or a headset with a built-in mike.,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
2189,That's a nuisance for family Skype calls...only one can speak at a time.,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
2190,"We haven't used it enough or had it long enough to give it 5 stars, but so far it has been a very good laptop.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2191,Several other reviewers made comments on the keyboard and now I can understand why --- this keyboard is the nicest to use of any laptop we've ever owned.,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
2192,"I'm a life-long desktop computer user, and the keyboard on this laptop is as close to a ""normal"" keyboard as I've ever seen.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2193,We like this new laptop -- a lot!,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2194,Very good performer for the price.,"[0, 0, 1, 0, 1, 0, 0, 0, 0]"
2195,"Not blazing fast, but quick enough.","[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2196,One really nice thing about Lenovo laptops is that they are not cluttered with a bunch or trial software.,"[0, 1, 0, 0, 0, 0, 0, 1, 1]"
2197,The desktop was clean once I got it up and running.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2198,"Battery life is above average, and it charges quickly.","[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2199,Keyboard is sturdy.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2200,"The touch pad takes a little getting used to as the ""click"" buttons are on top instead of the bottom.","[0, 1, 0, 0, 0, 0, 1, 0, 0]"
2201,I will be considering Lenovo for all future laptop purchases.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2202,This lap top is good so far.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2203,It is quiet runs smoothly.,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
2204,"I really like the video option on it, I stream movies on Amazon Prime and Netflix and there is no lag.","[0, 1, 1, 0, 0, 0, 0, 0, 0]"
2205,Actually streams better than my regular desk top computer.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2206,"The only negative would be that it gets pretty warm sitting on my lap for very long, but that is pretty much standard for all lop tops I think.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2207,Now I lay a pillow on my lap first.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2208,Problem solved.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2209,ouch.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2210,it stopped working 31 days after purchase.,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
2211,i just tried to restart it.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2212,i hope they can fix it somehow.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2213,it was slow and might be problematic.,"[0, 0, 1, 0, 0, 0, 0, 1, 0]"
2214,i would shop around for a better one.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2215,CRASHED only 2 days from getting it!!!!,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
2216,Says it is failing hard drive.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2217,Going to see what lenovo does.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2218,I should have bought something better.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2219,"The PC is works well with a good battery and a power cable, and has a web cam.","[0, 1, 1, 0, 0, 0, 0, 0, 0]"
2220,"However, it does not have a DVD drive, neither does it afford one the opportunity to connect an external DVD drive as the manufacturer did not make any point ofconnection of an external drive.","[1, 1, 0, 0, 0, 0, 1, 0, 0]"
2221,Got it for my wife.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2222,"Other than a hate of windows 8, she just loves it.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2223,This is not my first Dell laptop.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2224,"I've owned other models, as well.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2225,This one doesn't seem to be the same quality as ones I have purchased before.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2226,The plastic materials are rather cheap.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2227,LOVE IT!,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2228,NEEDS MORE INSTRUCTIONS WITH IT,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
2229,"I'm very happy with my Acer, it does just for what I need it.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2230,Even the sound is fantastic,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2231,I love this laptop.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2232,Even my extremely tech savvy boyfriend was impressed with the features and sleek design.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2233,"Although I've had it for less than a week, I am very satisfied.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2234,Functions well.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2235,Does all that was advertised.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2236,"If it had a 4,5 star option, that is what I would give.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2237,"The build is perfect, the screen fantastic, but I do have a bit of a problem with the fact that I have to buy adaptors for nearly everything, from vga cables to ethernet cables, so, almost perfect...","[1, 0, 0, 0, 0, 1, 1, 1, 0]"
2238,I just bought this laptop yesterday.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2239,This is how I feel about the laptop so far:,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2240,1.Great display.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2241,Love the color accuracy.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2242,2.Very decent speakers.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2243,3.Fairly fast.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2244,4.Loud fan when watching 4K video off YouTube.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2245,Sounds like a washer.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2246,Machine gets fairly hot near the bottom of the screen.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2247,5.Best to use the power supply for 4K video viewing.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2248,Battery power laptop had difficulties computing.,"[0, 0, 1, 0, 0, 0, 1, 0, 0]"
2249,6.Still feels too heavy to me.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2250,Could lose another pound or two.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2251,7.Expensive.,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
2252,Paid close to $2800 out the door.,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
2253,There are too many things to test.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2254,Will update my review when I have time.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2255,Biggest piece of junk I have ever purchased.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2256,Bought it for my wife as a birthday present having owned a Dell in the past which was a great computer.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2257,This clunker however stopped working after only two weeks of having it delivered.,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
2258,It would have a full charge yet would turn itself off for no explainable reason after being on for 5 minutes.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2259,I promptly sent it back for an exchange thinking this was just a bad one and surely the next one would be fine.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2260,"The second one, after a little over a month, refused to turn on even with a full charge.","[0, 0, 1, 0, 0, 1, 0, 0, 0]"
2261,And I have pictures on there with no way to retrieve them!,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2262,What a lemon!!,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2263,This is a big disappointment.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2264,"I only use a laptop for personal use, but this one can't even handle that!","[0, 0, 0, 0, 0, 0, 0, 0, 1]"
2265,It takes a long time to load any page.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2266,I've had it for a minth and so far it's shut down completely 3 times.,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
2267,Had to call Dell to get it back online.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2268,"I have had Dell Desktops for years, so had no qualms about buying a Dell laptop.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2269,Never again.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2270,I've always sworn by dell.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2271,My very first laptop was a dell and it never failed me.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2272,"It was stubborn as hell, no amount of dust or slipping to the ground phased it.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2273,It worked super fast and got the job done.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2274,"So with this new order, all the upgrades and windows 8 really caught my eye and I got this for the long haul.","[0, 1, 0, 0, 0, 0, 0, 1, 0]"
2275,I am not ultra tech savvy but I can tell when it works slow!,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2276,All I needed this for was to do some typing and simple internet browsing and maybe watching netflix here and there.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2277,I barely have any files or downloads and its almost impossible to get this thing to load.,"[1, 0, 1, 0, 0, 0, 0, 0, 0]"
2278,I know its not my internet connection because I have an HP as well and its like lightening even with the mass of data and info I have on it.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2279,I'm so disappointed.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2280,Disclaimer: I'm a Mac user.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2281,"I wanted to love this laptop, which I bought as a transitional laptop to use between jobs, before my new university gave me one.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2282,"In two months, both the power cord pin broke (the company replaced it) and then the CD drive literally jumped out of the laptop unannounced and shattered into a million pieces.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2283,"In addition, no matter what I do to change the settings, add/delete Flash, etc., Firefox hangs on start-up.","[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2284,It seems like Lenovo also makes weird choices about which side to put the powercord and other slots on.,"[0, 1, 0, 0, 0, 0, 0, 1, 0]"
2285,The cords always feel like they are in my way.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2286,"One positive aspect of this laptop is the keyboard, which is larger than usual.","[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2287,It's a pleasure to type on.,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
2288,"My final thoughts: if you are a Mac user, stay away.","[0, 0, 0, 0, 0, 0, 0, 0, 1]"
2289,"If you want to travel with this laptop, don't buy it.","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
2290,"It's clunky, heavy, and a pain to start up and shut down.","[0, 1, 1, 1, 0, 0, 0, 0, 0]"
2291,"If you have zero dollars, consider it.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2292,"If you want ease of use and long-term happiness, buy a Macbook.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2293,Great for games,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
2294,It's truly a great laptop for the price.,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
2295,I built my own gaming pc with a intel i5-4590 in it and a gtx 760 so I know what crazy performance on a computer can come to.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2296,"However, this laptop far exceeded my expectations when I bought it for college, I only use Malwarebytes and Microsoft Security Essentials, run a virus scan maybe once a week and it has ran smoother than butter for the past two years.","[0, 0, 1, 0, 0, 0, 0, 0, 1]"
2297,"For $250, which is as much as my graphics card alone cost, this laptop is an incredible value.","[0, 0, 0, 0, 1, 0, 0, 1, 0]"
2298,"It is quite impressive at multitasking, which really surprised me.","[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2299,I can have tabs open while playing YouTube videos and it handles it impressively well.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2300,"BUT I should tell you that this laptop does not have the best screen, it's certainly good enough for the average person, but if you're used to good screens this may bother you a bit, but it's certainly not unbearable by anyone's standards.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2301,"If you want to game, this thing can handle League of Legends on medium-low settings, but I certainly wouldn't recommend it for gaming.","[0, 0, 0, 0, 0, 0, 0, 0, 1]"
2302,"Overall, a great laptop for simply doing basic things and web-browsing.","[0, 0, 0, 0, 0, 0, 0, 0, 1]"
2303,"Would definitely recommend for those who are ""technologically ignorant""","[0, 0, 0, 0, 0, 0, 0, 0, 1]"
2304,this computer is very slow,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2305,I love this laptop!,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2306,It does everything I need it too!,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2307,Very good price.,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
2308,Very nice computer,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2309,Immediately didn't like the track buttons.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2310,They are loud and clunky but I figured I'd get used to it.,"[0, 1, 0, 0, 0, 1, 1, 0, 0]"
2311,No need to.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2312,The laptop died two days after I received it.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2313,"I purchased a  Dell Inspiron I3531-1200BK and so far I love it, this model has a true life monitor, which is worth the extra bucks.","[0, 1, 0, 0, 1, 0, 0, 1, 0]"
2314,If you're looking for a basic PC this is the way to go.,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
2315,The hinges on this PC are nice and tight and well made like the rest of the PC.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2316,I was surprised  at  the overall quality and the price,"[0, 0, 0, 0, 1, 1, 0, 0, 0]"
2317,"In all my life i have never come across a computer as slow as this one, it cant perform basic operations and is practically useless.","[0, 0, 1, 0, 0, 0, 0, 1, 0]"
2318,I just received the laptop and if it runs like this already cant imagine how it would work in the next couple of weeks.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2319,It took almost 20 minutes to boot up.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2320,Please people dont make the same mistake i did.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2321,"This is a complete waste of money, dont let the price fool you!","[0, 0, 0, 0, 1, 0, 0, 1, 0]"
2322,Would be a very nice laptop if the mousepad worked properly.,"[0, 0, 1, 0, 0, 0, 0, 1, 0]"
2323,It was not responsive at all to touch.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2324,Very frustrating.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2325,"And while tapping the mousepad to try to get it to work, your palm would inevitably touch the side which would pull up the side windows and block your ability to find the mouse.","[0, 0, 1, 0, 0, 0, 1, 0, 0]"
2326,"If they can fix this, I think it would be a very nice, cost-effective laptop.","[0, 0, 0, 0, 1, 0, 0, 1, 0]"
2327,This laptop broke within the first hour of use.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2328,The 'A' key became jammed so that sometimes it wouldn't press in.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2329,Dell claims they test each key with thousands of mechanical key strokes.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2330,"Also, after restarting the laptop it constantly made high pitched electronic noises.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2331,"I'm sure I just got a bad egg, but instead of getting a replacement I decided to try a different one.","[0, 0, 0, 0, 0, 1, 0, 1, 0]"
2332,This laptop is nice.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2333,"It has a decent feel to it, sharp display and is fast enough.","[0, 0, 1, 0, 0, 1, 0, 0, 0]"
2334,The biggest problem I have is the right side and top of the touchpad is unresponsive.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2335,So frustrating!!,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2336,"I have updated the drivers and tweeked every feature available, but nothing has helped.","[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2337,"Also, the touchpad is almost 'sticky', which kind of defeats the purpose of a touchpad.","[0, 0, 1, 0, 0, 0, 1, 0, 0]"
2338,"I would love to keep this laptop, but will be sending it back and looking for a different brand.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2339,No Lenovo for me.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2340,Initially I liked the product so much.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
